id_geografia,id_cultivo,id_tiempo,rendimiento_ton_ha,precipitacion_mm,pesticidas_ton,temperatura_media_c
162,7,2010,1.464,223.1,1614.0,20.32
162,7,2011,1.698,309.1,1897.0,18.19
162,7,2012,1.885,374.5,1897.0,19.04
162,7,2013,2.5,263.7,1897.0,18.77
162,7,2014,2.296,257.8,1897.0,19.29
162,7,2015,2.14,286.4,1897.0,19.06
162,7,2016,2.0,292.8,1897.0,19.17
162,7,2017,1.579,196.7,1897.0,19.08
162,7,2018,1.925,370.4,1897.0,19.94
162,7,2019,1.538,380.4,1897.0,19.29
162,7,2020,2.094,331.5,1897.0,19.38
162,7,2021,1.94,229.5,1897.0,19.69
162,7,2022,1.767,275.7,1897.0,19.17
162,7,2023,1.753,298.2,1897.0,19.75
162,9,1990,1.544,200.0,845.0,18.2
162,9,1991,1.686,333.2,1090.0,18.1
162,9,1992,2.206,344.4,1158.0,16.64
162,9,1993,2.618,289.8,1516.0,17.69
162,9,1994,2.384,380.9,1326.0,18.76
162,9,1995,2.546,227.1,1245.0,18.21
162,9,1996,2.52,366.7,1065.0,18.69
162,9,1997,1.721,314.8,1538.0,17.71
162,9,1998,2.388,262.9,1731.0,19.13
162,9,1999,1.679,189.8,1700.0,19.08
162,9,2000,1.85,288.7,1107.0,18.41
162,9,2001,2.818,326.4,987.0,19.2
162,9,2002,2.844,293.2,1100.0,18.52
162,9,2003,2.736,376.2,1429.0,18.63
162,9,2004,2.478,290.5,1598.0,18.48
162,9,2005,2.452,256.4,1579.0,18.52
162,9,2006,2.76,283.6,1475.0,18.45
162,9,2007,2.423,263.9,1309.0,18.66
162,9,2008,1.44,183.9,1211.0,18.8
162,9,2009,2.575,297.4,1401.0,18.72
162,9,2010,1.928,223.1,1614.0,20.32
162,9,2011,2.537,309.1,1897.0,18.19
162,9,2012,2.252,374.5,1897.0,19.04
162,9,2013,2.316,263.7,1897.0,18.77
162,9,2014,1.572,257.8,1897.0,19.29
162,9,2015,2.338,286.4,1897.0,19.06
162,9,2016,1.43,292.8,1897.0,19.17
162,9,2017,1.582,196.7,1897.0,19.08
162,9,2018,1.115,370.4,1897.0,19.94
162,9,2019,2.293,380.4,1897.0,19.29
162,9,2020,2.109,331.5,1897.0,19.38
162,9,2021,1.245,229.5,1897.0,19.69
162,9,2022,1.31,275.7,1897.0,19.17
162,9,2023,2.306,298.2,1897.0,19.75
163,2,1992,2.961,715.7,130.0,3.21
163,2,1993,3.046,916.9,130.0,2.6
163,2,1994,1.8,660.6,130.0,3.26
163,2,1995,1.937,475.6,130.0,3.99
163,2,1996,3.752,593.6,130.0,2.97
163,2,1997,2.75,656.6,130.0,4.02
163,2,1998,2.982,926.4,130.0,3.75
163,2,1999,2.81,780.4,130.0,4.32
163,2,2000,2.701,582.4,130.0,4.21
163,2,2001,2.952,571.6,130.0,4.45
163,2,2002,3.512,779.2,129.0,4.29
163,2,2003,3.77,866.7,129.0,3.72
163,2,2004,4.681,758.0,129.0,4.71
163,2,2005,4.047,670.9,128.0,4.27
163,2,2006,3.774,659.7,128.0,4.35
163,2,2007,4.011,614.4,128.0,4.36
163,2,2008,9.398,567.6,127.0,3.9
163,2,2009,9.889,761.4,127.0,4.2
163,2,2010,12.052,721.3,126.0,4.73
163,2,2011,12.123,674.7,126.0,3.93
163,2,2012,12.567,659.6,126.0,3.56
163,2,2013,12.483,638.8,125.0,4.68
163,2,2014,13.281,652.5,125.0,3.62
163,2,2015,10.582,783.1,125.0,4.61
163,2,2016,12.363,784.2,147.0,4.98
163,2,2017,13.078,626.2,309.0,4.29
163,2,2018,14.887,566.6,386.0,4.5
163,2,2019,13.734,695.1,469.0,4.8
163,2,2020,10.48,674.9,439.0,3.94
163,2,2021,19.268,440.8,570.0,4.98
163,2,2022,12.311,751.8,630.0,5.32
163,2,2023,14.11,560.9,684.0,5.71
163,4,1992,12.877,715.7,130.0,3.21
163,4,1993,12.049,916.9,130.0,2.6
163,4,1994,11.167,660.6,130.0,3.26
163,4,1995,27.9,475.6,130.0,3.99
163,4,1996,10.77,593.6,130.0,2.97
163,4,1997,10.029,656.6,130.0,4.02
163,4,1998,10.493,926.4,130.0,3.75
163,4,1999,11.713,780.4,130.0,4.32
163,4,2000,11.905,582.4,130.0,4.21
163,4,2001,13.26,571.6,130.0,4.45
163,4,2002,15.802,779.2,129.0,4.29
163,4,2003,18.213,866.7,129.0,3.72
163,4,2004,18.301,758.0,129.0,4.71
163,4,2005,19.623,670.9,128.0,4.27
163,4,2006,19.851,659.7,128.0,4.35
163,4,2007,21.837,614.4,128.0,4.36
163,4,2008,23.705,567.6,127.0,3.9
163,4,2009,23.154,761.4,127.0,4.2
163,4,2010,23.931,721.3,126.0,4.73
163,4,2011,23.505,674.7,126.0,3.93
163,4,2012,23.744,659.6,126.0,3.56
163,4,2013,25.14,638.8,125.0,4.68
163,4,2014,24.02,652.5,125.0,3.62
163,4,2015,22.307,783.1,125.0,4.61
163,4,2016,21.601,784.2,147.0,4.98
163,4,2017,19.276,626.2,309.0,4.29
163,4,2018,19.432,566.6,386.0,4.5
163,4,2019,19.281,695.1,469.0,4.8
163,4,2020,19.383,674.9,439.0,3.94
163,4,2021,18.204,440.8,570.0,4.98
163,4,2022,19.508,751.8,630.0,5.32
163,4,2023,20.228,560.9,684.0,5.71
163,5,1992,2.018,715.7,130.0,3.21
163,5,1993,1.831,916.9,130.0,2.6
163,5,1994,1.538,660.6,130.0,3.26
163,5,1995,1.8,475.6,130.0,3.99
163,5,1996,1.727,593.6,130.0,2.97
163,5,1997,2.709,656.6,130.0,4.02
163,5,1998,2.457,926.4,130.0,3.75
163,5,1999,2.491,780.4,130.0,4.32
163,5,2000,3.79,582.4,130.0,4.21
163,5,2001,2.61,571.6,130.0,4.45
163,5,2002,2.852,779.2,129.0,4.29
163,5,2003,3.46,866.7,129.0,3.72
163,5,2004,3.641,758.0,129.0,4.71
163,5,2005,3.284,670.9,128.0,4.27
163,5,2006,3.142,659.7,128.0,4.35
163,5,2007,3.071,614.4,128.0,4.36
163,5,2008,5.262,567.6,127.0,3.9
163,5,2009,4.356,761.4,127.0,4.2
163,5,2010,5.174,721.3,126.0,4.73
163,5,2011,5.819,674.7,126.0,3.93
163,5,2012,6.252,659.6,126.0,3.56
163,5,2013,6.659,638.8,125.0,4.68
163,5,2014,7.196,652.5,125.0,3.62
163,5,2015,7.291,783.1,125.0,4.61
163,5,2016,7.053,784.2,147.0,4.98
163,5,2017,7.804,626.2,309.0,4.29
163,5,2018,7.649,566.6,386.0,4.5
163,5,2019,8.588,695.1,469.0,4.8
163,5,2020,10.341,674.9,439.0,3.94
163,5,2021,10.9,440.8,570.0,4.98
163,5,2022,11.384,751.8,630.0,5.32
163,5,2023,12.948,560.9,684.0,5.71
163,6,1992,1.172,715.7,130.0,3.21
163,6,1993,1.372,916.9,130.0,2.6
163,6,1994,1.409,660.6,130.0,3.26
163,6,1995,1.918,475.6,130.0,3.99
163,6,1996,0.734,593.6,130.0,2.97
163,6,1997,0.888,656.6,130.0,4.02
163,6,1998,2.07,926.4,130.0,3.75
163,6,1999,1.133,780.4,130.0,4.32
163,6,2000,1.459,582.4,130.0,4.21
163,6,2001,1.344,571.6,130.0,4.45
163,6,2002,1.235,779.2,129.0,4.29
163,6,2003,1.433,866.7,129.0,3.72
163,6,2004,1.779,758.0,129.0,4.71
163,6,2005,1.214,670.9,128.0,4.27
163,6,2006,1.424,659.7,128.0,4.35
163,6,2007,1.632,614.4,128.0,4.36
163,6,2008,1.069,567.6,127.0,3.9
163,6,2009,0.889,761.4,127.0,4.2
163,6,2010,1.784,721.3,126.0,4.73
163,6,2011,0.798,674.7,126.0,3.93
163,6,2012,2.944,659.6,126.0,3.56
163,6,2013,3.4,638.8,125.0,4.68
163,6,2014,3.0,652.5,125.0,3.62
163,6,2015,1.208,783.1,125.0,4.61
163,6,2016,1.767,784.2,147.0,4.98
163,6,2017,1.889,626.2,309.0,4.29
163,6,2018,6.223,566.6,386.0,4.5
163,6,2019,1.144,695.1,469.0,4.8
163,6,2020,3.317,674.9,439.0,3.94
163,6,2021,3.562,440.8,570.0,4.98
163,6,2022,2.612,751.8,630.0,5.32
163,6,2023,3.16,560.9,684.0,5.71
163,7,1992,0.005,715.7,130.0,3.21
163,7,1993,0.008,916.9,130.0,2.6
163,7,1994,0.011,660.6,130.0,3.26
163,7,1995,0.012,475.6,130.0,3.99
163,7,1996,0.023,593.6,130.0,2.97
163,7,1997,0.02,656.6,130.0,4.02
163,7,1998,0.038,926.4,130.0,3.75
163,7,1999,0.026,780.4,130.0,4.32
163,7,2000,0.052,582.4,130.0,4.21
163,7,2001,0.054,571.6,130.0,4.45
163,7,2002,0.023,779.2,129.0,4.29
163,7,2003,0.025,866.7,129.0,3.72
163,7,2004,0.01,758.0,129.0,4.71
163,7,2006,0.05,659.7,128.0,4.35
163,7,2007,0.082,614.4,128.0,4.36
163,7,2008,0.011,567.6,127.0,3.9
163,7,2009,0.246,761.4,127.0,4.2
163,7,2010,0.216,721.3,126.0,4.73
163,7,2011,0.269,674.7,126.0,3.93
163,7,2012,0.4,659.6,126.0,3.56
163,7,2013,0.334,638.8,125.0,4.68
163,7,2014,0.32,652.5,125.0,3.62
163,7,2015,0.332,783.1,125.0,4.61
163,7,2016,0.347,784.2,147.0,4.98
163,7,2017,0.332,626.2,309.0,4.29
163,7,2018,0.337,566.6,386.0,4.5
163,7,2019,0.324,695.1,469.0,4.8
163,7,2020,0.331,674.9,439.0,3.94
163,7,2021,0.331,440.8,570.0,4.98
163,7,2022,0.329,751.8,630.0,5.32
163,7,2023,0.33,560.9,684.0,5.71
163,9,1992,0.907,715.7,130.0,3.21
163,9,1993,0.851,916.9,130.0,2.6
163,9,1994,0.841,660.6,130.0,3.26
163,9,1995,0.888,475.6,130.0,3.99
163,9,1996,0.857,593.6,130.0,2.97
163,9,1997,1.269,656.6,130.0,4.02
163,9,1998,1.145,926.4,130.0,3.75
163,9,1999,1.149,780.4,130.0,4.32
163,9,2000,1.184,582.4,130.0,4.21
163,9,2001,1.31,571.6,130.0,4.45
163,9,2002,1.79,779.2,129.0,4.29
163,9,2003,1.972,866.7,129.0,3.72
163,9,2004,1.99,758.0,129.0,4.71
163,9,2005,1.96,670.9,128.0,4.27
163,9,2006,1.997,659.7,128.0,4.35
163,9,2007,2.35,614.4,128.0,4.36
163,9,2008,1.987,567.6,127.0,3.9
163,9,2009,3.034,761.4,127.0,4.2
163,9,2010,3.016,721.3,126.0,4.73
163,9,2011,2.336,674.7,126.0,3.93
163,9,2012,2.676,659.6,126.0,3.56
163,9,2013,2.974,638.8,125.0,4.68
163,9,2014,2.968,652.5,125.0,3.62
163,9,2015,3.032,783.1,125.0,4.61
163,9,2016,3.083,784.2,147.0,4.98
163,9,2017,3.147,626.2,309.0,4.29
163,9,2018,3.048,566.6,386.0,4.5
163,9,2019,3.17,695.1,469.0,4.8
163,9,2020,3.138,674.9,439.0,3.94
163,9,2021,3.1,440.8,570.0,4.98
163,9,2022,3.446,751.8,630.0,5.32
163,9,2023,3.129,560.9,684.0,5.71
164,1,1990,13.916,1521.3,18849.0,27.11
164,1,1991,13.745,1445.3,18849.0,27.14
164,1,1992,14.033,1385.7,18849.0,26.8
164,1,1993,14.049,1338.4,18849.0,26.77
164,1,1994,13.807,1681.7,20448.0,26.85
164,1,1995,13.024,1695.6,24062.0,26.73
164,1,1996,14.158,1791.6,23622.0,26.34
164,1,1997,14.698,1398.6,23960.0,26.86
164,1,1998,14.928,1509.0,19212.0,27.5
164,1,1999,15.493,1793.2,22761.0,26.27
164,1,2000,16.857,1756.3,20334.0,26.53
164,1,2001,17.532,1621.8,30630.0,26.69
164,1,2002,17.069,1671.0,40925.0,26.83
164,1,2003,19.296,1537.2,51221.0,26.76
164,1,2004,20.278,1458.8,65627.0,26.68
164,1,2005,17.18,1587.5,43831.0,26.85
164,1,2006,21.091,1746.0,41220.0,26.76
164,1,2007,22.922,1684.0,66858.0,26.65
164,1,2008,21.255,1732.2,65423.0,26.31
164,1,2009,22.678,1684.5,67933.0,26.67
164,1,2010,18.573,1644.8,68986.0,27.3
164,1,2011,19.3,1962.1,87191.0,26.26
164,1,2012,21.913,1538.6,69921.0,27.14
164,1,2013,21.823,1755.4,8136.0,26.79
164,1,2014,22.255,1473.5,21800.0,26.89
164,1,2015,22.568,1439.6,26168.0,27.31
164,1,2016,22.016,1601.9,30535.0,27.44
164,1,2017,21.871,1949.9,34037.0,26.9
164,1,2018,22.042,1568.3,34777.0,26.91
164,1,2019,22.414,1312.6,28074.0,27.48
164,1,2020,20.323,1538.4,19007.0,27.41
164,1,2021,21.078,1621.2,8745.0,26.88
164,1,2022,21.462,2042.7,5806.0,26.73
164,1,2023,20.647,1506.2,3273.0,27.51
164,2,1990,2.409,1521.3,18849.0,27.11
164,2,1991,2.712,1445.3,18849.0,27.14
164,2,1992,2.971,1385.7,18849.0,26.8
164,2,1993,2.733,1338.4,18849.0,26.77
164,2,1994,2.934,1681.7,20448.0,26.85
164,2,1995,3.288,1695.6,24062.0,26.73
164,2,1996,3.448,1791.6,23622.0,26.34
164,2,1997,3.198,1398.6,23960.0,26.86
164,2,1998,3.345,1509.0,19212.0,27.5
164,2,1999,3.553,1793.2,22761.0,26.27
164,2,2000,3.672,1756.3,20334.0,26.53
164,2,2001,3.733,1621.8,30630.0,26.69
164,2,2002,3.714,1671.0,40925.0,26.83
164,2,2003,3.851,1537.2,51221.0,26.76
164,2,2004,3.859,1458.8,65627.0,26.68
164,2,2005,3.816,1587.5,43831.0,26.85
164,2,2006,3.936,1746.0,41220.0,26.76
164,2,2007,3.93,1684.0,66858.0,26.65
164,2,2008,4.075,1732.2,65423.0,26.31
164,2,2009,4.178,1684.5,67933.0,26.67
164,2,2010,4.18,1644.8,68986.0,27.3
164,2,2011,4.33,1962.1,87191.0,26.26
164,2,2012,4.322,1538.6,69921.0,27.14
164,2,2013,4.224,1755.4,8136.0,26.79
164,2,2014,4.245,1473.5,21800.0,26.89
164,2,2015,4.179,1439.6,26168.0,27.31
164,2,2016,4.379,1601.9,30535.0,27.44
164,2,2017,4.598,1949.9,34037.0,26.9
164,2,2018,4.595,1568.3,34777.0,26.91
164,2,2019,4.346,1312.6,28074.0,27.48
164,2,2020,4.454,1538.4,19007.0,27.41
164,2,2021,4.549,1621.2,8745.0,26.88
164,2,2022,4.674,2042.7,5806.0,26.73
164,2,2023,4.653,1506.2,3273.0,27.51
164,4,1990,9.0,1521.3,18849.0,27.11
164,4,1991,8.333,1445.3,18849.0,27.14
164,4,1992,12.857,1385.7,18849.0,26.8
164,4,1993,12.5,1338.4,18849.0,26.77
164,4,1994,13.333,1681.7,20448.0,26.85
164,4,1995,14.0,1695.6,24062.0,26.73
164,4,1996,17.125,1791.6,23622.0,26.34
164,4,1997,16.67,1398.6,23960.0,26.86
164,4,1998,12.347,1509.0,19212.0,27.5
164,4,1999,13.078,1793.2,22761.0,26.27
164,4,2000,13.078,1756.3,20334.0,26.53
164,4,2001,12.09,1621.8,30630.0,26.69
164,4,2002,12.072,1671.0,40925.0,26.83
164,4,2003,13.005,1537.2,51221.0,26.76
164,4,2004,14.322,1458.8,65627.0,26.68
164,4,2005,15.108,1587.5,43831.0,26.85
164,4,2006,15.282,1746.0,41220.0,26.76
164,4,2007,15.75,1684.0,66858.0,26.65
164,4,2008,15.046,1732.2,65423.0,26.31
164,4,2009,16.595,1684.5,67933.0,26.67
164,4,2010,14.202,1644.8,68986.0,27.3
164,4,2011,14.642,1962.1,87191.0,26.26
164,4,2012,15.338,1538.6,69921.0,27.14
164,4,2013,15.001,1755.4,8136.0,26.79
164,4,2014,16.079,1473.5,21800.0,26.89
164,4,2015,16.528,1439.6,26168.0,27.31
164,4,2016,16.994,1601.9,30535.0,27.44
164,4,2017,18.086,1949.9,34037.0,26.9
164,4,2018,18.148,1568.3,34777.0,26.91
164,4,2019,17.821,1312.6,28074.0,27.48
164,4,2020,18.399,1538.4,19007.0,27.41
164,4,2021,18.884,1621.2,8745.0,26.88
164,4,2022,18.234,2042.7,5806.0,26.73
164,4,2023,18.503,1506.2,3273.0,27.51
164,5,1990,1.956,1521.3,18849.0,27.11
164,5,1991,2.217,1445.3,18849.0,27.14
164,5,1992,2.191,1385.7,18849.0,26.8
164,5,1993,2.208,1338.4,18849.0,26.77
164,5,1994,2.293,1681.7,20448.0,26.85
164,5,1995,2.337,1695.6,24062.0,26.73
164,5,1996,2.4,1791.6,23622.0,26.34
164,5,1997,2.383,1398.6,23960.0,26.86
164,5,1998,2.436,1509.0,19212.0,27.5
164,5,1999,2.389,1793.2,22761.0,26.27
164,5,2000,2.568,1756.3,20334.0,26.53
164,5,2001,2.796,1621.8,30630.0,26.69
164,5,2002,2.904,1671.0,40925.0,26.83
164,5,2003,2.935,1537.2,51221.0,26.76
164,5,2004,2.907,1458.8,65627.0,26.68
164,5,2005,2.965,1587.5,43831.0,26.85
164,5,2006,2.953,1746.0,41220.0,26.76
164,5,2007,2.979,1684.0,66858.0,26.65
164,5,2008,3.015,1732.2,65423.0,26.31
164,5,2009,2.974,1684.5,67933.0,26.67
164,5,2010,2.909,1644.8,68986.0,27.3
164,5,2011,3.101,1962.1,87191.0,26.26
164,5,2012,3.214,1538.6,69921.0,27.14
164,5,2013,3.193,1755.4,8136.0,26.79
164,5,2014,3.071,1473.5,21800.0,26.89
164,5,2015,2.919,1439.6,26168.0,27.31
164,5,2016,2.875,1601.9,30535.0,27.44
164,5,2017,3.017,1949.9,34037.0,26.9
164,5,2018,3.061,1568.3,34777.0,26.91
164,5,2019,3.002,1312.6,28074.0,27.48
164,5,2020,2.876,1538.4,19007.0,27.41
164,5,2021,2.928,1621.2,8745.0,26.88
164,5,2022,2.978,2042.7,5806.0,26.73
164,5,2023,2.985,1506.2,3273.0,27.51
164,6,1990,1.259,1521.3,18849.0,27.11
164,6,1991,1.299,1445.3,18849.0,27.14
164,6,1992,1.444,1385.7,18849.0,26.8
164,6,1993,1.427,1338.4,18849.0,26.77
164,6,1994,1.364,1681.7,20448.0,26.85
164,6,1995,1.503,1695.6,24062.0,26.73
164,6,1996,1.673,1791.6,23622.0,26.34
164,6,1997,1.498,1398.6,23960.0,26.86
164,6,1998,1.395,1509.0,19212.0,27.5
164,6,1999,1.635,1793.2,22761.0,26.27
164,6,2000,1.73,1756.3,20334.0,26.53
164,6,2001,1.736,1621.8,30630.0,26.69
164,6,2002,1.843,1671.0,40925.0,26.83
164,6,2003,1.87,1537.2,51221.0,26.76
164,6,2004,1.677,1458.8,65627.0,26.68
164,6,2005,1.89,1587.5,43831.0,26.85
164,6,2006,1.645,1746.0,41220.0,26.76
164,6,2007,1.754,1684.0,66858.0,26.65
164,6,2008,1.678,1732.2,65423.0,26.31
164,6,2009,1.893,1684.5,67933.0,26.67
164,6,2010,1.918,1644.8,68986.0,27.3
164,6,2011,1.844,1962.1,87191.0,26.26
164,6,2012,1.881,1538.6,69921.0,27.14
164,6,2013,1.906,1755.4,8136.0,26.79
164,6,2014,1.925,1473.5,21800.0,26.89
164,6,2015,1.869,1439.6,26168.0,27.31
164,6,2016,1.861,1601.9,30535.0,27.44
164,6,2017,1.919,1949.9,34037.0,26.9
164,6,2018,1.95,1568.3,34777.0,26.91
164,6,2019,2.006,1312.6,28074.0,27.48
164,6,2020,1.852,1538.4,19007.0,27.41
164,6,2021,1.852,1621.2,8745.0,26.88
164,6,2022,1.852,2042.7,5806.0,26.73
164,6,2023,1.852,1506.2,3273.0,27.51
164,7,1990,1.3,1521.3,18849.0,27.11
164,7,1991,1.369,1445.3,18849.0,27.14
164,7,1992,1.399,1385.7,18849.0,26.8
164,7,1993,1.351,1338.4,18849.0,26.77
164,7,1994,1.334,1681.7,20448.0,26.85
164,7,1995,1.402,1695.6,24062.0,26.73
164,7,1996,1.405,1791.6,23622.0,26.34
164,7,1997,1.432,1398.6,23960.0,26.86
164,7,1998,1.465,1509.0,19212.0,27.5
164,7,1999,1.42,1793.2,22761.0,26.27
164,7,2000,1.453,1756.3,20334.0,26.53
164,7,2001,1.478,1621.8,30630.0,26.69
164,7,2002,1.486,1671.0,40925.0,26.83
164,7,2003,1.54,1537.2,51221.0,26.76
164,7,2004,1.49,1458.8,65627.0,26.68
164,7,2005,1.584,1587.5,43831.0,26.85
164,7,2006,1.579,1746.0,41220.0,26.76
164,7,2007,1.611,1684.0,66858.0,26.65
164,7,2008,1.618,1732.2,65423.0,26.31
164,7,2009,1.669,1684.5,67933.0,26.67
164,7,2010,1.77,1644.8,68986.0,27.3
164,7,2011,1.084,1962.1,87191.0,26.26
164,7,2012,1.29,1538.6,69921.0,27.14
164,7,2013,1.731,1755.4,8136.0,26.79
164,7,2014,1.662,1473.5,21800.0,26.89
164,7,2015,1.664,1439.6,26168.0,27.31
164,7,2016,1.259,1601.9,30535.0,27.44
164,7,2017,1.771,1949.9,34037.0,26.9
164,7,2018,1.713,1568.3,34777.0,26.91
164,7,2019,1.673,1312.6,28074.0,27.48
164,7,2020,1.665,1538.4,19007.0,27.41
164,7,2021,1.651,1621.2,8745.0,26.88
164,7,2022,1.661,2042.7,5806.0,26.73
164,7,2023,1.602,1506.2,3273.0,27.51
164,9,1990,0.611,1521.3,18849.0,27.11
164,9,1991,0.486,1445.3,18849.0,27.14
164,9,1992,0.675,1385.7,18849.0,26.8
164,9,1993,0.617,1338.4,18849.0,26.77
164,9,1994,0.7,1681.7,20448.0,26.85
164,9,1995,0.678,1695.6,24062.0,26.73
164,9,1996,0.646,1791.6,23622.0,26.34
164,9,1997,0.685,1398.6,23960.0,26.86
164,9,1998,0.689,1509.0,19212.0,27.5
164,9,1999,0.693,1793.2,22761.0,26.27
164,9,2000,0.697,1756.3,20334.0,26.53
164,9,2001,0.701,1621.8,30630.0,26.69
164,9,2002,0.706,1671.0,40925.0,26.83
164,9,2003,0.739,1537.2,51221.0,26.76
164,9,2004,0.757,1458.8,65627.0,26.68
164,9,2005,0.776,1587.5,43831.0,26.85
164,9,2006,0.792,1746.0,41220.0,26.76
164,9,2007,0.808,1684.0,66858.0,26.65
164,9,2008,0.825,1732.2,65423.0,26.31
164,9,2009,0.848,1684.5,67933.0,26.67
164,9,2010,0.879,1644.8,68986.0,27.3
164,9,2011,0.913,1962.1,87191.0,26.26
164,9,2012,0.87,1538.6,69921.0,27.14
164,9,2013,1.25,1755.4,8136.0,26.79
164,9,2014,1.082,1473.5,21800.0,26.89
164,9,2015,1.005,1439.6,26168.0,27.31
164,9,2016,1.036,1601.9,30535.0,27.44
164,9,2017,1.072,1949.9,34037.0,26.9
164,9,2018,1.031,1568.3,34777.0,26.91
164,9,2019,1.021,1312.6,28074.0,27.48
164,9,2020,1.023,1538.4,19007.0,27.41
164,9,2021,1.01,1621.2,8745.0,26.88
164,9,2022,1.026,2042.7,5806.0,26.73
164,9,2023,1.023,1506.2,3273.0,27.51
165,1,1990,4.218,1169.5,3.0,24.73
165,1,1991,3.778,1269.5,3.0,24.58
165,1,1992,3.98,1394.2,3.0,24.88
165,1,1993,5.41,1104.8,3.0,24.76
165,1,1994,3.89,1449.7,3.0,24.2
165,1,1995,3.98,1771.8,3.0,24.45
165,1,1996,3.956,1554.2,3.0,24.49
165,1,1997,4.01,1380.6,3.0,24.3
165,1,1998,4.013,1363.0,3.0,25.06
165,1,1999,6.444,1298.2,3.0,24.12
165,1,2000,4.762,1351.2,3.0,24.21
165,1,2001,4.005,1164.9,3.0,24.47
165,1,2002,3.571,1240.7,3.0,24.73
165,1,2003,4.152,1380.3,3.0,24.87
165,1,2004,3.922,1355.6,3.0,24.51
165,1,2005,3.929,1136.9,3.0,24.79
165,1,2006,4.043,1289.3,5.0,23.95
165,1,2007,4.011,1239.7,8.0,24.21
165,1,2008,3.551,1306.0,12.0,24.27
165,1,2009,3.468,1230.2,15.0,24.46
165,1,2010,4.552,1421.2,18.0,24.55
165,1,2011,3.838,1590.5,21.0,24.1
165,1,2012,3.935,1381.2,25.0,24.36
165,1,2013,3.991,1569.8,30.0,24.8
165,1,2014,3.978,1358.2,36.0,24.65
165,1,2015,3.974,1288.4,45.0,24.65
165,1,2016,3.981,1252.8,53.0,25.2
165,1,2017,3.787,1387.1,59.0,24.78
165,1,2018,3.748,1062.5,70.0,24.74
165,1,2019,3.638,909.0,89.0,24.78
165,1,2020,3.586,972.6,119.0,24.98
165,1,2021,2.824,898.8,138.0,24.9
165,1,2022,3.442,1116.5,152.0,24.85
165,1,2023,3.596,1054.2,152.0,24.81
165,2,1990,1.328,1169.5,3.0,24.73
165,2,1991,1.392,1269.5,3.0,24.58
165,2,1992,1.41,1394.2,3.0,24.88
165,2,1993,1.8,1104.8,3.0,24.76
165,2,1994,1.882,1449.7,3.0,24.2
165,2,1995,1.836,1771.8,3.0,24.45
165,2,1996,1.835,1554.2,3.0,24.49
165,2,1997,1.577,1380.6,3.0,24.3
165,2,1998,1.848,1363.0,3.0,25.06
165,2,1999,1.3,1298.2,3.0,24.12
165,2,2000,1.608,1351.2,3.0,24.21
165,2,2001,1.216,1164.9,3.0,24.47
165,2,2002,1.755,1240.7,3.0,24.73
165,2,2003,1.392,1380.3,3.0,24.87
165,2,2004,1.581,1355.6,3.0,24.51
165,2,2005,1.59,1136.9,3.0,24.79
165,2,2006,1.676,1289.3,5.0,23.95
165,2,2007,1.128,1239.7,8.0,24.21
165,2,2008,1.261,1306.0,12.0,24.27
165,2,2009,1.888,1230.2,15.0,24.46
165,2,2010,2.119,1421.2,18.0,24.55
165,2,2011,2.294,1590.5,21.0,24.1
165,2,2012,1.39,1381.2,25.0,24.36
165,2,2013,2.354,1569.8,30.0,24.8
165,2,2014,2.772,1358.2,36.0,24.65
165,2,2015,2.397,1288.4,45.0,24.65
165,2,2016,2.315,1252.8,53.0,25.2
165,2,2017,2.169,1387.1,59.0,24.78
165,2,2018,2.144,1062.5,70.0,24.74
165,2,2019,2.512,909.0,89.0,24.78
165,2,2020,2.669,972.6,119.0,24.98
165,2,2021,0.972,898.8,138.0,24.9
165,2,2022,1.696,1116.5,152.0,24.85
165,2,2023,2.076,1054.2,152.0,24.81
165,4,1990,3.717,1169.5,3.0,24.73
165,4,1991,3.799,1269.5,3.0,24.58
165,4,1992,3.8,1394.2,3.0,24.88
165,4,1993,3.003,1104.8,3.0,24.76
165,4,1994,1.422,1449.7,3.0,24.2
165,4,1995,0.903,1771.8,3.0,24.45
165,4,1996,0.903,1554.2,3.0,24.49
165,4,1997,1.092,1380.6,3.0,24.3
165,4,1998,1.037,1363.0,3.0,25.06
165,4,1999,2.531,1298.2,3.0,24.12
165,4,2000,2.333,1351.2,3.0,24.21
165,4,2001,2.42,1164.9,3.0,24.47
165,4,2002,2.332,1240.7,3.0,24.73
165,4,2003,2.155,1380.3,3.0,24.87
165,4,2004,1.908,1355.6,3.0,24.51
165,4,2005,2.0,1136.9,3.0,24.79
165,4,2006,2.5,1289.3,5.0,23.95
165,4,2007,2.5,1239.7,8.0,24.21
165,4,2008,2.139,1306.0,12.0,24.27
165,4,2009,2.045,1230.2,15.0,24.46
165,4,2010,1.099,1421.2,18.0,24.55
165,4,2011,1.475,1590.5,21.0,24.1
165,4,2012,1.672,1381.2,25.0,24.36
165,4,2013,1.387,1569.8,30.0,24.8
165,4,2014,1.13,1358.2,36.0,24.65
165,4,2015,0.957,1288.4,45.0,24.65
165,4,2016,1.123,1252.8,53.0,25.2
165,4,2017,1.122,1387.1,59.0,24.78
165,4,2018,1.076,1062.5,70.0,24.74
165,4,2019,1.04,909.0,89.0,24.78
165,4,2020,1.002,972.6,119.0,24.98
165,4,2021,0.931,898.8,138.0,24.9
165,4,2022,0.901,1116.5,152.0,24.85
165,4,2023,0.942,1054.2,152.0,24.81
